1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FP
2;0;0;0;0;687;308;559;58;116;222;205;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;TN
3;0;0;0;0;687;308;560;59;115;222;204;123;451;-151;363;299;101.065;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
4;0;0;0;0;686;307;559;58;115;222;204;123;451;-151;363;299;101.065;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
5;0;0;0;0;687;308;559;58;115;222;204;123;451;-151;363;299;101.065;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
6;0;0;0;0;685;308;560;57;115;222;204;123;453;-153;362;299;101.383;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
7;0;0;0;0;687;307;559;58;115;222;204;123;451;-151;363;299;101.065;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
8;0;0;0;0;687;308;559;58;115;222;204;123;451;-151;363;299;101.065;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
9;0;0;0;0;687;308;559;58;115;222;204;123;451;-151;363;299;101.065;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
10;0;0;0;0;685;308;560;57;115;223;206;124;456;-148;362;299;101.876;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
11;0;0;0;0;686;308;561;57;115;222;204;123;454;-154;363;299;101.359;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
12;0;0;0;0;686;308;561;57;115;222;204;123;454;-154;363;299;101.359;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
13;0;0;0;0;684;308;562;56;115;222;204;123;457;-157;362;299;101.768;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
14;0;0;0;0;684;308;562;56;115;222;204;123;457;-157;362;299;101.768;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
15;0;0;0;0;684;308;562;56;115;222;204;123;457;-157;362;299;101.768;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
16;0;0;0;0;684;308;562;56;115;222;204;123;457;-157;362;299;101.768;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
17;0;0;0;0;687;308;560;57;115;222;204;123;452;-152;363;299;101.163;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
18;0;0;0;0;687;308;561;57;115;221;205;124;457;-151;362;299;101.921;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
19;0;0;0;0;686;309;562;56;115;222;204;123;456;-156;363;299;101.552;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
20;0;0;0;0;684;308;562;56;115;222;204;123;457;-157;362;299;101.768;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
21;0;0;0;0;684;308;562;56;115;222;205;124;460;-153;361;299;102.354;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
22;0;0;0;0;686;309;562;56;115;222;205;124;458;-151;362;299;102.043;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
23;0;0;0;0;686;309;562;56;115;222;205;124;458;-151;362;299;102.043;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
24;0;0;0;0;684;308;562;56;115;221;205;124;460;-154;361;299;102.328;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
25;0;0;0;0;686;308;562;56;115;222;205;124;459;-152;362;299;102.138;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
26;0;0;0;0;686;308;562;56;115;221;205;124;458;-152;362;299;102.017;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
27;0;0;0;0;686;309;562;56;115;221;205;124;458;-152;362;299;102.017;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
28;0;0;0;0;685;309;563;56;115;222;205;124;460;-153;362;299;102.233;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
29;0;0;0;0;685;309;563;56;115;222;205;124;460;-153;362;299;102.233;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
30;0;0;0;0;685;309;563;56;115;222;205;124;460;-153;362;299;102.233;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
31;0;0;0;0;685;309;563;56;115;222;205;124;460;-153;362;299;102.233;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
32;0;0;0;0;686;308;562;56;115;222;205;124;459;-152;362;299;102.138;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
33;0;0;0;0;686;308;562;56;115;222;205;124;459;-152;362;299;102.138;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
34;0;0;0;0;686;308;562;56;115;222;205;124;459;-152;362;299;102.138;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
35;0;0;0;0;687;308;561;57;115;222;205;124;457;-150;363;299;101.824;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
36;0;0;0;0;686;308;562;56;115;222;205;124;459;-152;362;299;102.138;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
37;0;0;0;0;687;308;561;57;115;222;205;124;457;-150;363;299;101.824;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
38;0;0;0;0;686;308;561;57;115;222;205;124;456;-149;362;299;101.85;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
39;0;0;0;0;686;308;561;57;115;222;205;124;456;-149;362;299;101.85;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
40;0;0;0;0;686;308;561;57;115;222;205;124;456;-149;362;299;101.85;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
41;0;0;0;0;686;308;562;56;115;222;205;124;459;-152;362;299;102.138;375;0;375;299;90;0;0;0;0;0;0;0;0;TP
